LEA Record ID,Agency ORI,LEA Batch ID,Transaction Type,NFIA,Date/Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Officer Unique ID,Officer Years of Experience,Officer Type of Assignment,Other Assignment Type,Proxy Login,Location,City,Is Location a K‐12 Public School,K‐12 School Code,Per00n Number,Perceived Race or Ethnicity,Perceived Race or Ethnicity 2,Perceived Gender 1‐4,Perceived Gender 5 ‐ Gender Nonconforming,Is LGBT,Perceived Age,Per00n had Limited or No English Fluency,Perceived or Known Disability,Perceived or Known Disability 2,Perceived or Known Disability 3,"If K‐12 School, Is Stop of a Student",Rea00n for Stop,Rea00n for Stop Narrative,Traffic Violation Type,Traffic Violation ‐ CJIS Offense Code,Education Code Section,Education Code Subdivision,Suspicion CJIS Offense Code,Suspicion Sub‐Type,Suspicion Sub‐Type 2,Actions Taken,Actions Taken 2,Actions Taken 3,Actions Taken 4,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Type of Property Seized 2,Type of Property Seized 3,Contraband or Evidence,Contraband or Evidence 2,Contraband or Evidence 3,Result of Stop,Warning CJIS Offense Code(s),Citation CJIS Offense Code(s),In‐field cite and release CJIS Offense Code(s),Custodial arrest CJIS Offense Code(s),Beat,Race Noted Before Detention,Marin Resident,,,,,,,,,,,,,,,,,
06523d6f-1147-42d6-bdca-12305473798d,CA0210000,,,,6/20/2021 13:16,15,No,12327,6,"1_Patrol, traffic enforcement, field operations",,,100 tiburon blvd,MILL VALLEY,No,,,7_White,,2_Female,,No,55,No,8_None,,,,1_Traffic violation,Exp reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
f429b16b-e895-4166-9e7e-5cd2ecbe4098,CA0210000,,,,6/20/2021 12:17,19,No,13027,1,"1_Patrol, traffic enforcement, field operations",,,NB 101 at Rodeo Dr,SAUSALITO,No,,,7_White,,1_Male,,No,45,No,8_None,,,,1_Traffic violation,Failed to stop at stop sign ,1_Moving violation,54167,,,,,,17_Asked for consent to search per00n,19_Asked for consent to search property,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,11,No,Yes,,,,,,,,,,,,,,,,,
95be5380-e17b-48af-a97b-dfe9e7dacaef,CA0210000,,,,6/20/2021 11:07,6,No,13027,1,"1_Patrol, traffic enforcement, field operations",,,NB 101 at Seminary Dr,MILL VALLEY,No,,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,50,No,8_None,,,,6_Consensual encounter resulting in search,Consensual contact while at bus pad,,,,,,,,18_Search of per00n was conducted,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
25aea076-49df-4b6d-b7ae-e465c14752d6,CA0210000,,,,6/20/2021 12:29,30,Yes,11431,16,"1_Patrol, traffic enforcement, field operations",,,8000 Binford Rd,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,30,No,8_None,,,,4_Knowledge of outstanding arrest warrant/wanted per00n,The subject was wanted for several domestic violence related crimes from a week prior.,,,,,,,,5_Handcuffed or flex cuffed,19_Asked for consent to search property,20_Search of property was conducted,24_NONE,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,33,Yes,Yes,,,,,,,,,,,,,,,,,
5c3ca2b6-df1e-419b-93f7-02bfd9388d35,CA0210000,,,,6/20/2021 15:06,6,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,300 N San Pedro road,SAN RAFAEL,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,35,No,8_None,,,,1_Traffic violation,Expired reg ,2_Equipment violation,54657,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,31,No,Yes,,,,,,,,,,,,,,,,,
dc628101-c679-4e52-8688-cec2942854aa,CA0210000,,,,6/20/2021 17:27,1,Yes,11431,16,"1_Patrol, traffic enforcement, field operations",,,5000 Novato Blvd,NOVATO,No,,,2_Black/African American,,1_Male,,No,40,No,4_Mental health condition,8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,The subject was trespassing on a ranch and refused to leave when asked to buy the owner. ,,,,,602,1_Officer witnessed commission of a crime,2_Matched suspect description,5_Handcuffed or flex cuffed,20_Search of property was conducted,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,33,Yes,No,,,,,,,,,,,,,,,,,
52000f44-6da1-4e93-989e-75de1a618f97,CA0210000,,,,6/14/2021 20:49,1,No,11424,16,"1_Patrol, traffic enforcement, field operations",,,1100 Shoreline Highway ,POINT REYES STATION,No,,,7_White,7_White,1_Male,,No,58,No,8_None,,,,4_Knowledge of outstanding arrest warrant/wanted per00n,Arrested for outstanding warrants,,,,,,,,4_Curbside detention,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,20_Search of property was conducted,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,,42,Yes,Yes,,,,,,,,,,,,,,,,,
def87e54-cb34-4fed-a0d4-bcb11bff4011,CA0210000,,,,6/27/2021 23:25,3,No,12922,,"1_Patrol, traffic enforcement, field operations",,,250 Shoreline Hwy,MILL VALLEY,No,,,7_White,7_White,1_Male,,No,25,No,8_None,,,,1_Traffic violation,Reckless driving,1_Moving violation,54005,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),23103,,,,11,No,Yes,,,,,,,,,,,,,,,,,
8ca630f9-b22b-4ed4-a07a-c00db4652211,CA0210000,,,,6/20/2021 18:53,5,Yes,12572,4,"1_Patrol, traffic enforcement, field operations",,,Drake/pacheco,MARIN CITY,No,,,2_Black/African American,,2_Female,,No,60,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Matched description of restraining order violation ,,,,,273.6(A),2_Matched suspect description,,5_Handcuffed or flex cuffed,,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
b09b1a09-9978-476c-a80a-4ef616ea65fe,CA0210000,,,,6/20/2021 21:51,4,No,12572,4,"1_Patrol, traffic enforcement, field operations",,,70 cole dr,MARIN CITY,No,,,2_Black/African American,,1_Male,,No,50,No,8_None,,,,1_Traffic violation,No plates,2_Equipment violation,54644,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,No,No,,,,,,,,,,,,,,,,,
15d29111-1449-4f80-9ede-ddea28ce6eb0,CA0210000,,,,6/20/2021 22:13,4,No,12572,4,"1_Patrol, traffic enforcement, field operations",,,200 shoreline,MILL VALLEY,No,,,7_White,,1_Male,,No,25,No,8_None,,,,1_Traffic violation,Brake light out,2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,No,No,,,,,,,,,,,,,,,,,
0d9ccfaa-689c-41ef-a796-90d67b4f8b48,CA0210000,,,,6/21/2021 00:10,4,No,12922,,"1_Patrol, traffic enforcement, field operations",,,Hwy 131 NB 101 on-ramp ,MILL VALLEY,No,,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,20,No,8_None,,,,1_Traffic violation,Unsafe lane change,1_Moving violation,54178,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,13,No,No,,,,,,,,,,,,,,,,,
4042b01b-6054-4435-985a-919be0c52676,CA0210000,,,,6/21/2021 01:59,5,No,12922,,"1_Patrol, traffic enforcement, field operations",,,HWY 131 @ East Strawberry,TIBURON,No,,,7_White,7_White,2_Female,,No,30,No,8_None,,,,1_Traffic violation,Running red light,1_Moving violation,54098,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),21453(A),,,,13,No,Yes,,,,,,,,,,,,,,,,,
2007e11e-24ae-43d3-bb31-894eca36dbab,CA0210000,,,,6/21/2021 00:32,15,No,12572,4,"1_Patrol, traffic enforcement, field operations",,,Redwood highway frontage/tiburon boulevard,MILL VALLEY,No,,,7_White,,1_Male,,No,20,No,8_None,,,,1_Traffic violation,Driving wrong way,1_Moving violation,54075,,,,,,24_NONE,,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
c87e1973-4887-49f2-91b7-f7e724a435b9,CA0210000,,,,6/21/2021 02:30,15,Yes,12572,4,"1_Patrol, traffic enforcement, field operations",,,700 bay road,MILL VALLEY,No,,,7_White,,1_Male,,No,40,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Passed out in vehicle,,,,,647(F),2_Matched suspect description,,1_Per00n removed from vehicle by order,5_Handcuffed or flex cuffed,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
3656d47b-c848-4a22-ac52-6709c18eeffc,CA0210000,,,,6/21/2021 08:38,7,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,10 merrydale ,SAN RAFAEL,No,,,3_Hispanic/Latino(a),,1_Male,,No,17,No,8_None,,,,1_Traffic violation,Expired reg ,2_Equipment violation,54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,31,No,Yes,,,,,,,,,,,,,,,,,
dc685488-ec70-4612-b15a-7c51c202f35e,CA0210000,,,,6/21/2021 10:13,8,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,100 N San Pedro ,SAN RAFAEL,Yes,2.16546E+13,,2_Black/African American,,2_Female,,No,25,No,8_None,,,No,1_Traffic violation,Broken tail light,2_Equipment violation,99999,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,31,No,No,,,,,,,,,,,,,,,,,
cf82f1b0-0cfd-4b46-aa7a-dde0407ed630,CA0210000,,,,6/21/2021 12:37,22,No,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Drake,MARIN CITY,No,,,7_White,,1_Male,,No,45,No,8_None,,,,1_Traffic violation,Expired registration tabs,"3_Non-moving violation, including registration",54099,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,4000(A)(1),,,11,No,No,,,,,,,,,,,,,,,,,
66b5ef9f-35c0-4902-96ce-6e2154fca86e,CA0210000,,,,6/21/2021 12:19,14,No,13027,1,"1_Patrol, traffic enforcement, field operations",,,Bridge and Bridgeway ,SAUSALITO,No,,,2_Black/African American,,1_Male,,No,45,No,8_None,,,,1_Traffic violation,No front license plate ,"3_Non-moving violation, including registration",54644,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),5200(A),,,,11,No,No,,,,,,,,,,,,,,,,,
e9d6edac-867f-4874-bbe7-935f7a0d0318,CA0210000,,,,6/21/2021 21:39,7,No,12761,2,"1_Patrol, traffic enforcement, field operations",,,EB 37,NOVATO,No,,,7_White,,1_Male,,No,50,No,8_None,,,,1_Traffic violation,Excessive speed,1_Moving violation,54134,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,No,,,,,,,,,,,,,,,,,
561e60ae-a06a-451b-af32-eb8fbf67ed2e,CA0210000,,,,6/21/2021 22:05,8,No,12761,2,"1_Patrol, traffic enforcement, field operations",,,Atherton @ Harbor ,NOVATO,No,,,2_Black/African American,,2_Female,,No,20,No,8_None,,,,1_Traffic violation,Suspicion of DUI,1_Moving violation,42073,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,33,No,Yes,,,,,,,,,,,,,,,,,
743dc2f3-892e-41ae-9409-af61b1045caa,CA0210000,,,,6/21/2021 23:05,4,No,12341,6,"1_Patrol, traffic enforcement, field operations",,,Shoreline Hwy/Tennessee vly,MILL VALLEY,No,,,7_White,,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Vehicle was driving with no head lights on during darkness hours.,2_Equipment violation,54191,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24250,,,,12,No,Yes,,,,,,,,,,,,,,,,,
819dabde-e07b-4099-9d30-4996652312f9,CA0210000,,,,6/21/2021 21:21,6,No,12922,,"1_Patrol, traffic enforcement, field operations",,,NB 101 @ Tiburon Blvd,MILL VALLEY,No,,,2_Black/African American,2_Black/African American,1_Male,,No,25,No,8_None,,,,1_Traffic violation,Expired Registration Displayed,2_Equipment violation,54099,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
f345e7b7-2975-4f6a-a640-454c9ae41b74,CA0210000,,,,6/21/2021 21:43,24,No,13097,0,"1_Patrol, traffic enforcement, field operations",,,Shoreline Highway/ 101 North,MILL VALLEY,No,,,7_White,,1_Male,,No,60,No,8_None,,,,1_Traffic violation,I observed a vehicle traveling on Shoreline Highway with expired registration tabs. ,"3_Non-moving violation, including registration",54657,,,,,,1_Per00n removed from vehicle by order,5_Handcuffed or flex cuffed,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,11,No,Yes,,,,,,,,,,,,,,,,,
58dcbdc2-f9f0-47fc-a75d-6413eda60a2c,CA0210000,,,,6/21/2021 18:13,12,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Sherwood,MARIN CITY,No,,,3_Hispanic/Latino(a),,1_Male,,No,20,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Report of Minors drinking at apartment pool,,,,,25662(A),2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
ab5f643e-6008-4726-ae9e-f83f37a8f273,CA0210000,,,,6/21/2021 06:13,12,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Sherwood,MARIN CITY,No,,,3_Hispanic/Latino(a),,2_Female,,No,17,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Report of minors at pool drinking ,,,,,25662(A),2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
04e0ad25-ed14-4d74-9941-15b8b9c9aaa6,CA0210000,,,,6/22/2021 09:27,10,No,12327,6,"1_Patrol, traffic enforcement, field operations",,,800 redwood highway frontage,MILL VALLEY,No,,,7_White,,2_Female,,No,50,No,8_None,,,,1_Traffic violation,Expired reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,,,,13,No,Yes,,,,,,,,,,,,,,,,,
604a3565-6d48-433c-999e-06a8a599c0dd,CA0210000,,,,6/21/2021 06:13,14,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Sherwood,MARIN CITY,No,,,3_Hispanic/Latino(a),,2_Female,,No,18,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Report of minors drinking at pool,,,,,,2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
772e9a01-55c2-4380-a5da-95d416c612f1,CA0210000,,,,6/21/2021 18:13,14,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Sherwood,MARIN CITY,No,,,3_Hispanic/Latino(a),,2_Female,,No,18,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Minors drinking at pool,,,,,25662(A),2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
f53851bf-d35a-41c0-ae25-6df8d3c54d87,CA0210000,,,,6/21/2021 18:13,14,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Sherwood,MARIN CITY,No,,,3_Hispanic/Latino(a),,1_Male,,No,18,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Minors drinking at pool ,,,,,,2_Matched suspect description,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,Yes,Yes,,,,,,,,,,,,,,,,,
eb4b72c8-dd17-4e58-bc95-9e28869072ff,CA0210000,,,,6/22/2021 09:44,6,No,12327,6,"1_Patrol, traffic enforcement, field operations",,,500 redwood highway frontage,MILL VALLEY,No,,,2_Black/African American,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,On telephone,1_Moving violation,54566,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,Yes,,,,,,,,,,,,,,,,,
32d1ecab-f36c-427e-8aa8-d6d7c0d9ae91,CA0210000,,,,6/22/2021 10:03,8,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,100 N San Pedro rd,SAN RAFAEL,No,,,7_White,,2_Female,,No,50,No,8_None,,,,1_Traffic violation,Expired reg ,2_Equipment violation,54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,31,No,Yes,,,,,,,,,,,,,,,,,
439bf06c-d1c9-4a75-8229-0ede1a2afec0,CA0210000,,,,6/22/2021 10:10,8,No,12327,6,"1_Patrol, traffic enforcement, field operations",,,Northbound 101 @ hwy 131,MILL VALLEY,No,,,7_White,,2_Female,,No,60,No,8_None,,,,1_Traffic violation,Using cell phone,1_Moving violation,54566,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,Yes,,,,,,,,,,,,,,,,,
cb4e9b92-8d78-457b-87c0-995d11b8800b,CA0210000,,,,6/22/2021 23:10,7,No,12845,2,"1_Patrol, traffic enforcement, field operations",,,Sb 101 at n San Pedro ,SAN RAFAEL,No,,,4_Middle Eastern or 00uth Asian,,2_Female,,No,35,No,8_None,,,,1_Traffic violation,No rear license plate,2_Equipment violation,99999,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,No,,,,,,,,,,,,,,,,,
9e852ca5-a9b0-4fe7-8d54-23941c654714,CA0210000,,,,6/22/2021 16:24,6,No,12327,6,"1_Patrol, traffic enforcement, field operations",,,400 redwood highway frontage,MILL VALLEY,No,,,7_White,,2_Female,,No,25,No,8_None,,,,1_Traffic violation,Exp reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,13,No,No,,,,,,,,,,,,,,,,,
e9b52705-d5ef-4b2a-92c3-4242513206ef,CA0210000,,,,6/22/2021 23:48,18,Yes,13027,1,"1_Patrol, traffic enforcement, field operations",,,100 Shoreline ,MILL VALLEY,No,,,7_White,,1_Male,,No,40,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"Suspicious per00n walking around with handcuffs, possibly HBD",,,,,,2_Matched suspect description,4_Carrying suspicious object,4_Curbside detention,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,17_Asked for consent to search per00n,,,,,,,1_None,,,1_No action,,,,,11,Yes,No,,,,,,,,,,,,,,,,,
c934b9ec-4b54-427d-ae75-bb6bc5fbe283,CA0210000,,,,6/22/2021 16:19,10,No,13027,1,"1_Patrol, traffic enforcement, field operations",,,Donahue and Drake,MARIN CITY,No,,,7_White,,1_Male,,No,20,No,8_None,,,,1_Traffic violation,No front license plate ,2_Equipment violation,54644,,,,,,1_Per00n removed from vehicle by order,24_NONE,,,,,,,,,1_None,,,3_Citation for infraction,,5200(A),,,11,Yes,Yes,,,,,,,,,,,,,,,,,
822e6a7b-36cc-4533-8aa1-1c9fbedcc234,CA0210000,,,,6/22/2021 21:15,7,No,12761,2,"1_Patrol, traffic enforcement, field operations",,,Sb 101 @ Delong,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,20,No,8_None,,,,1_Traffic violation,Did not stop at traffic light ,1_Moving violation,54098,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,Yes,,,,,,,,,,,,,,,,,
dd59abe1-f524-4490-8288-92e7aa5ac30f,CA0210000,,,,6/23/2021 01:02,20,No,11620,14,"1_Patrol, traffic enforcement, field operations",,,NB 101 at Ignacio Blvd ,NOVATO,No,,,3_Hispanic/Latino(a),,1_Male,,No,35,Yes,8_None,,,,1_Traffic violation,Excessive speed ,1_Moving violation,54134,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,No,,,,,,,,,,,,,,,,,
f0044272-bbeb-4306-b06f-6425339f0440,CA0210000,,,,6/23/2021 15:00,4,No,12628,4,"1_Patrol, traffic enforcement, field operations",,,Smith Ranch at N Redwood Dr,SAN RAFAEL,No,,,7_White,,1_Male,,No,55,No,8_None,,,,1_Traffic violation,Expired registration ,2_Equipment violation,54099,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,Other,No,No,,,,,,,,,,,,,,,,,
4064d474-825e-4b65-bdde-7d968309cff2,CA0210000,,,,6/23/2021 13:11,5,No,13055,0,"1_Patrol, traffic enforcement, field operations",,,NB 101 tiburon onramp,TIBURON,No,,,6_Pacific Islander,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,Reg Tags,"3_Non-moving violation, including registration",54168,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),5204(A),,,,13,No,No,,,,,,,,,,,,,,,,,
283b4a68-b0f7-4051-8b2e-b44c6aa8f2ad,CA0210000,,,,6/23/2021 13:29,5,No,13055,0,"1_Patrol, traffic enforcement, field operations",,,SB 101 seminary dr exit,TIBURON,No,,,7_White,,1_Male,,No,35,No,8_None,,,,1_Traffic violation,Tail light out,2_Equipment violation,54193,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24602(A),,,,13,No,No,,,,,,,,,,,,,,,,,
18cd1341-a1d9-4074-9f1f-7b629d89d245,CA0210000,,,,6/23/2021 22:02,10,No,13139,7,"1_Patrol, traffic enforcement, field operations",,,Bridge / Bridgeway ,SAUSALITO,No,,,7_White,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,Brake light ,2_Equipment violation,54109,,,,,,19_Asked for consent to search property,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),24252(A),,,,11,No,Yes,,,,,,,,,,,,,,,,,
cf9221bc-6826-4d95-8fe8-c2a6751ecd67,CA0210000,,,,6/23/2021 23:13,12,No,12439,5,"1_Patrol, traffic enforcement, field operations",,,Hwy 101/Hwy 37,NOVATO,No,,,7_White,,2_Female,,No,45,No,8_None,,,,1_Traffic violation,Speeding ,1_Moving violation,54303,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,22349(A),,,Other,No,Yes,,,,,,,,,,,,,,,,,
b842adfb-2425-4759-b11f-dbb1731ae1d8,CA0210000,,,,6/23/2021 22:41,15,No,12250,,"1_Patrol, traffic enforcement, field operations",,,NB 101/N. San Pedro Road,SAN RAFAEL,No,,,3_Hispanic/Latino(a),,1_Male,,No,20,Yes,8_None,,,,1_Traffic violation,Fail to maintain lane,1_Moving violation,54178,,,,,,6_Patrol car detention,,,,,,,,,,1_None,,,4_In-field cite and release,,,14601.5(A),,31,No,Yes,,,,,,,,,,,,,,,,,
de823988-2adb-4b2e-8ac1-490d2ed32ad0,CA0210000,,,,6/24/2021 11:01,71,No,12628,4,"1_Patrol, traffic enforcement, field operations",,,Smith Ranch Rd at Redwood Hwy,SAN RAFAEL,No,,,2_Black/African American,,2_Female,,No,45,No,8_None,,,,1_Traffic violation,Vehicle with expired registration ,2_Equipment violation,54099,,,,,,5_Handcuffed or flex cuffed,1_Per00n removed from vehicle by order,,,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,,Other,No,No,,,,,,,,,,,,,,,,,
bc583a0c-e1fa-4395-acd2-cb7ac062dd8f,CA0210000,,,,6/23/2021 11:20,7,No,10325,27,"1_Patrol, traffic enforcement, field operations",,,Woodland / Kent,KENTFIELD,No,,,7_White,7_White,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Ran through a stop sign controlled intersection ,1_Moving violation,54167,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22450(A),,,,21,No,Yes,,,,,,,,,,,,,,,,,
c0564a3a-8628-4232-9274-3bac45e90161,CA0210000,,,,6/22/2021 09:58,5,No,10325,27,"1_Patrol, traffic enforcement, field operations",,,200 woodland rd ,KENTFIELD,No,,,7_White,7_White,1_Male,,No,24,No,8_None,,,,1_Traffic violation,Subj rolled through stop sign controlled intersection ,1_Moving violation,54167,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22450(A),,,,21,No,Yes,,,,,,,,,,,,,,,,,
8da08535-68f6-4abd-a810-a0159b1c2dc8,CA0210000,,,,6/24/2021 13:50,5,No,13055,0,"1_Patrol, traffic enforcement, field operations",,,100 Shoreline Blvd,SAUSALITO,No,,,7_White,,1_Male,,No,45,No,8_None,,,,1_Traffic violation,No front plate,2_Equipment violation,54645,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,11,No,Yes,,,,,,,,,,,,,,,,,
cf046ef2-3278-4df4-9dda-7f845734ae20,CA0210000,,,,6/24/2021 14:39,4,No,13055,0,"1_Patrol, traffic enforcement, field operations",,,NB 101 Marin city on ramp,MARIN CITY,No,,,7_White,,1_Male,,No,60,No,8_None,,,,1_Traffic violation,No front plate,2_Equipment violation,54645,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),,,,,11,No,Yes,,,,,,,,,,,,,,,,,
ec32fbc0-5aa8-44ca-9d29-dee007ff34d2,CA0210000,,,,6/24/2021 15:05,4,No,13055,0,"1_Patrol, traffic enforcement, field operations",,,Donahue and Drake,MARIN CITY,No,,,7_White,,1_Male,,No,32,No,8_None,,,,1_Traffic violation,No front plate,2_Equipment violation,54645,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,No,No,,,,,,,,,,,,,,,,,
9dc9faa3-dec7-4d62-ac4c-fe1981c5f9de,CA0210000,,,,6/24/2021 14:04,4,No,12656,,"1_Patrol, traffic enforcement, field operations",,,Atherton ave / olive ave,NOVATO,No,,,7_White,,1_Male,,No,60,No,8_None,,,,1_Traffic violation,Speeding,1_Moving violation,54134,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22349,,,,33,No,No,,,,,,,,,,,,,,,,,
957bcacf-6957-4ca7-b3cb-1366df66e3d9,CA0210000,,,,6/24/2021 15:42,5,No,12656,,"1_Patrol, traffic enforcement, field operations",,,NB hwy 101 / Lincoln ave,SAN RAFAEL,No,,,7_White,,1_Male,,No,40,No,8_None,,,,1_Traffic violation,No license plates,2_Equipment violation,54644,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,Other,No,No,,,,,,,,,,,,,,,,,
b4c13d67-fe1a-4c0d-9a48-2c8c62ca4634,CA0210000,,,,6/24/2021 21:37,2,No,12257,7,"1_Patrol, traffic enforcement, field operations",,,101 lucky dr ,LARKSPUR,No,,,7_White,,1_Male,,No,75,No,8_None,,,,1_Traffic violation,Drive without lights,1_Moving violation,54191,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,Other,No,No,,,,,,,,,,,,,,,,,
0ee46511-a564-4778-9c3c-dd41e6033d83,CA0210000,,,,6/24/2021 22:20,1,No,12572,4,"1_Patrol, traffic enforcement, field operations",,,Donahue/terners,MARIN CITY,No,,,2_Black/African American,,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Exp reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,11,No,Yes,,,,,,,,,,,,,,,,,
