date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark,neighborhood,zip,coords,gmap address
2022-06-16,1900-01-01 17:46:00,white,True,Moving Violation,2400  san pablo ave,20:33:09,21:05:09,1233.0,1265.0,1066.0,199.0,1,0,San Pablo Avenue,2011,"37.8626531, -122.2903873","2400 San Pablo Ave, Berkeley, CA 94702, USA"
2021-06-26,1900-01-01 20:56:00,hispanic/latino,False,Moving Violation,2400  shattuck ave,20:35:07,21:07:03,1235.0,1267.0,1256.0,11.0,1,0,Shattuck Avenue,94704,"37.8655818, -122.2679143","2400 Shattuck Ave., Berkeley, CA 94704, USA"
2022-08-12,1900-01-01 19:27:00,black/african american,False,Non-moving violation / including registration,2400  shattuck ave,20:05:20,20:34:01,1205.0,1234.0,1167.0,67.0,1,0,Shattuck Avenue,94704,"37.8655818, -122.2679143","2400 Shattuck Ave., Berkeley, CA 94704, USA"
2021-09-23,1900-01-01 17:47:00,white,False,Moving Violation,2400  street art st,19:03:38,19:30:19,1144.0,1170.0,1067.0,103.0,1,0,Los Angeles,United States,"34.2363134, -118.3870919","Art St, Los Angeles, CA, USA"
2021-09-23,1900-01-01 18:19:00,hispanic/latino,False,Moving Violation,2400  telegraph ave,19:03:38,19:30:19,1144.0,1170.0,1099.0,71.0,1,0,Telegraph Avenue,94704,"37.8668069, -122.2589128","2400 Telegraph Ave, Berkeley, CA 94704, USA"
2022-06-16,1900-01-01 18:25:00,hispanic/latino,False,Moving Violation,2400 block shattuck ave,20:33:09,21:05:09,1233.0,1265.0,1105.0,160.0,1,0,Shattuck Avenue,94704,"37.8655818, -122.2679143","2400 Shattuck Ave., Berkeley, CA 94704, USA"
2021-09-18,1900-01-01 19:49:00,hispanic/latino,False,Moving Violation,2500 block haste,19:11:27,19:38:11,1151.0,1178.0,1189.0,-11.0,1,1,Haste Street,94704,"37.8659146, -122.2583074","2500 Haste St, Berkeley, CA 94704, USA"
2021-04-16,1900-01-01 20:30:00,white,False,Moving Violation,2500  7th st,19:46:00,20:13:48,1186.0,1214.0,1230.0,-16.0,1,1,7th Street,1008,"37.8089674, -122.3172172","2500 7th St, Oakland, CA 94607, USA"
2020-11-22,1900-01-01 18:07:00,hispanic/latino,False,Moving Violation,2500  ashby ave,16:52:41,17:21:45,1013.0,1042.0,1087.0,-45.0,1,1,Ashby Avenue,94705,"37.8563761, -122.2563936","2500 Ashby Ave, Berkeley, CA 94705, USA"
2022-01-02,1900-01-01 19:36:00,asian,False,Moving Violation,2500  bancroft way,17:01:28,17:31:18,1021.0,1051.0,1176.0,-125.0,1,1,Bancroft Way,1713,"37.868629, -122.2590425","2500 Bancroft Way, Berkeley, CA 94704, USA"
2021-08-26,1900-01-01 19:05:00,white,False,Moving Violation,2500  bancroft way,19:46:21,20:14:01,1186.0,1214.0,1145.0,69.0,1,0,Bancroft Way,1713,"37.868629, -122.2590425","2500 Bancroft Way, Berkeley, CA 94704, USA"
2021-12-04,1900-01-01 18:49:00,black/african american,False,Moving Violation,2500  california st,16:49:29,17:19:10,1009.0,1039.0,1129.0,-90.0,1,1,California Street,94115,"37.78907090000001, -122.4358198","2500 California St, San Francisco, CA 94115, USA"
2021-08-12,1900-01-01 17:40:00,black/african american,True,Moving Violation,2500  california st,20:05:02,20:33:42,1205.0,1234.0,1060.0,174.0,1,0,California Street,94115,"37.78907090000001, -122.4358198","2500 California St, San Francisco, CA 94115, USA"
2022-07-15,1900-01-01 19:25:00,middle eastern/south asian,False,Moving Violation,2500  dana st,20:30:33,21:01:34,1231.0,1262.0,1165.0,97.0,1,0,Dana Street,2886,"37.864641, -122.260975","2500 Dana St, Berkeley, CA 94704, USA"
2022-09-25,1900-01-01 20:52:00,black/african american,False,Non-moving violation / including registration,2500  durant ave,19:00:54,19:27:34,1141.0,1168.0,1252.0,-84.0,1,1,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2022-01-21,1900-01-01 18:26:00,mixed,False,Moving Violation,2500  durant ave,17:20:13,17:49:07,1040.0,1069.0,1106.0,-37.0,1,1,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2022-07-15,1900-01-01 21:00:00,hispanic/latino,False,Moving Violation,2500  durant ave,20:30:33,21:01:34,1231.0,1262.0,1260.0,2.0,1,0,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2020-12-06,1900-01-01 19:45:00,hispanic/latino,False,Non-moving violation / including registration,2500  durant ave,16:49:26,17:19:12,1009.0,1039.0,1185.0,-146.0,1,1,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2022-04-04,1900-01-01 20:55:00,middle eastern/south asian,False,Moving Violation,2500  durant ave,19:34:44,20:01:53,1175.0,1202.0,1255.0,-53.0,1,1,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2022-01-08,1900-01-01 20:25:00,white,False,Moving Violation,2500  durant ave,17:06:48,17:36:25,1027.0,1056.0,1225.0,-169.0,1,1,Durant Avenue,1746,"37.8676294, -122.2586567","2500 Durant Ave, Berkeley, CA 94704, USA"
2020-11-27,1900-01-01 20:47:00,hispanic/latino,False,Equipment Violation,2500  dwight way,16:50:45,17:20:05,1011.0,1040.0,1247.0,-207.0,1,1,Dwight Way,94704,"37.8651372, -122.2584251","2500 Dwight Way, Berkeley, CA 94704, USA"
2022-01-04,1900-01-01 18:26:00,white,False,Moving Violation,2500  dwight way,17:03:10,17:32:56,1023.0,1053.0,1106.0,-53.0,1,1,Dwight Way,94704,"37.8651372, -122.2584251","2500 Dwight Way, Berkeley, CA 94704, USA"
2021-07-28,1900-01-01 21:06:00,mixed,False,Moving Violation,2500  dwight way,20:21:03,20:51:00,1221.0,1251.0,1266.0,-15.0,1,1,Dwight Way,94704,"37.8651372, -122.2584251","2500 Dwight Way, Berkeley, CA 94704, USA"
2022-08-27,1900-01-01 20:13:00,white,False,Moving Violation,2500  fulton st,19:45:16,20:12:53,1185.0,1213.0,1213.0,0.0,1,1,Fulton Street,94704,"37.8642416, -122.2652506","2500 Fulton St, Berkeley, CA 94704, USA"
2022-01-23,1900-01-01 19:51:00,black/african american,False,Moving Violation,2500  grant st,17:22:25,17:51:12,1042.0,1071.0,1191.0,-120.0,1,1,Grant Street,1914,"37.8628901, -122.2745825","2500 Grant St, Berkeley, CA 94703, USA"
2022-01-09,1900-01-01 19:12:00,black/african american,False,Moving Violation,2500  hawthorne ter,17:07:45,17:37:19,1028.0,1057.0,1152.0,-95.0,1,1,Hawthorne Terrace,1909,"37.8819002, -122.2613756","2500 Hawthorne Terrace, Berkeley, CA 94708, USA"
2022-05-08,1900-01-01 19:03:00,middle eastern/south asian,False,Non-moving violation / including registration,2500  hillegass ave,20:06:03,20:35:34,1206.0,1236.0,1143.0,93.0,1,0,Hillegass Avenue,2951,"37.8651584, -122.2566011","2500 Hillegass Ave, Berkeley, CA 94704, USA"
2022-02-20,1900-01-01 20:48:00,mixed,False,Moving Violation,2500  martin luther king jr way,17:53:19,18:20:30,1073.0,1100.0,1248.0,-148.0,1,1,Martin Luther King Junior Way,94703,"37.863184, -122.272345","2500 Martin Luther King Jr Way, Berkeley, CA 94703, USA"
2022-03-27,1900-01-01 19:40:00,hispanic/latino,False,Equipment Violation,2500  martin luther king jr way,19:27:23,19:54:16,1167.0,1194.0,1180.0,14.0,1,0,Martin Luther King Junior Way,94703,"37.863184, -122.272345","2500 Martin Luther King Jr Way, Berkeley, CA 94703, USA"
2022-04-13,1900-01-01 18:47:00,hispanic/latino,False,Moving Violation,2500  parker st,19:43:01,20:10:37,1183.0,1211.0,1127.0,84.0,1,0,Parker Street,2961,"37.8633602, -122.2575941","2500 Parker St, Berkeley, CA 94704, USA"
2021-05-17,1900-01-01 19:41:00,white,False,Moving Violation,2500  piedmont ave,20:14:11,20:44:29,1214.0,1244.0,1181.0,63.0,1,0,Piedmont Avenue,94704,"37.8657168, -122.2517745","2500 Piedmont Ave, Berkeley, CA 94704, USA"
2020-12-19,1900-01-01 18:07:00,white,False,Moving Violation,2500  sacramento st,16:52:30,17:22:33,1012.0,1043.0,1087.0,-44.0,1,1,Sacramento Street,2226,"37.7900017, -122.4339579","2500 Sacramento St, San Francisco, CA 94115, USA"
2022-03-24,1900-01-01 20:45:00,white,False,Equipment Violation,2500  shattuck ave,19:24:37,19:51:25,1165.0,1191.0,1245.0,-54.0,1,1,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2021-12-08,1900-01-01 19:52:00,white,False,Moving Violation,2500  shattuck ave,16:49:30,17:19:20,1010.0,1039.0,1192.0,-153.0,1,1,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2021-10-03,1900-01-01 19:26:00,hispanic/latino,False,Moving Violation,2500  shattuck ave,18:48:14,19:14:56,1128.0,1155.0,1166.0,-11.0,1,1,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2021-02-25,1900-01-01 18:04:00,black/african american,False,Equipment Violation,2500  shattuck ave,17:58:46,18:25:46,1079.0,1106.0,1084.0,22.0,1,0,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2022-01-30,1900-01-01 18:42:00,hispanic/latino,False,Moving Violation,2500  shattuck ave,17:30:15,17:58:35,1050.0,1079.0,1122.0,-43.0,1,1,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2022-03-19,1900-01-01 19:38:00,black/african american,False,Non-moving violation / including registration,2500  shattuck ave,19:19:58,19:46:42,1160.0,1187.0,1178.0,9.0,1,0,Shattuck Avenue,2722,"37.8637751, -122.2677371","2500 Shattuck Ave., Berkeley, CA 94704, USA"
2022-02-14,1900-01-01 18:31:00,middle eastern/south asian,False,Moving Violation,2500  telegraph ave,17:46:54,18:14:22,1067.0,1094.0,1111.0,-17.0,1,1,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2020-11-24,1900-01-01 19:56:00,asian,False,Moving Violation,2500  telegraph ave,16:51:48,17:20:59,1012.0,1041.0,1196.0,-155.0,1,1,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2022-07-10,1900-01-01 19:15:00,white,False,Moving Violation,2500  telegraph ave,20:32:49,21:04:10,1233.0,1264.0,1155.0,109.0,1,0,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2020-12-06,1900-01-01 18:58:00,asian,False,Moving Violation,2500  telegraph ave,16:49:26,17:19:12,1009.0,1039.0,1138.0,-99.0,1,1,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2021-04-22,1900-01-01 19:10:00,middle eastern/south asian,False,Moving Violation,2500  telegraph ave,19:51:33,20:19:46,1192.0,1220.0,1150.0,70.0,1,0,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2021-03-12,1900-01-01 20:15:00,middle eastern/south asian,False,Moving Violation,2500  telegraph ave,18:13:35,18:40:18,1094.0,1120.0,1215.0,-95.0,1,1,Telegraph Avenue,2918,"37.8650682, -122.2584821","2500 Telegraph Ave, Berkeley, CA 94704, USA"
2020-11-20,1900-01-01 20:20:00,hispanic/latino,False,Equipment Violation,2600  10th st,16:53:42,17:22:38,1014.0,1043.0,1220.0,-177.0,1,1,Tenth Street,2597,"37.8587912, -122.2904648","2600 Tenth St, Berkeley, CA 94710, USA"
2020-10-10,1900-01-01 18:16:00,white,False,Moving Violation,2600  7th st,18:37:30,19:04:19,1118.0,1144.0,1096.0,48.0,1,0,7th Street,94607,"37.8088642, -122.3179818","2600 7th St, Oakland, CA 94607, USA"
2021-09-03,1900-01-01 20:02:00,white,False,Moving Violation,2600  7th st,19:34:35,20:01:49,1175.0,1202.0,1202.0,0.0,1,1,7th Street,94607,"37.8088642, -122.3179818","2600 7th St, Oakland, CA 94607, USA"
2022-02-26,1900-01-01 19:09:00,white,False,Moving Violation,2600  bancroft way,17:59:32,18:26:31,1080.0,1107.0,1149.0,-42.0,1,1,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2022-02-27,1900-01-01 19:19:00,black/african american,False,Equipment Violation,2600  bancroft way,18:00:34,18:27:30,1081.0,1108.0,1159.0,-51.0,1,1,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2021-09-30,1900-01-01 18:40:00,white,False,Moving Violation,2600  bancroft way,18:52:48,19:19:28,1133.0,1159.0,1120.0,39.0,1,0,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2022-04-02,1900-01-01 20:15:00,white,False,Equipment Violation,2600  bancroft way,19:32:54,19:59:58,1173.0,1200.0,1215.0,-15.0,1,1,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2022-06-24,1900-01-01 20:10:00,middle eastern/south asian,False,Moving Violation,2600  bancroft way,20:34:57,21:06:56,1235.0,1267.0,1210.0,57.0,1,0,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2021-12-11,1900-01-01 19:10:00,black/african american,False,Moving Violation,2600  bancroft way,16:49:53,17:19:48,1010.0,1040.0,1150.0,-110.0,1,1,Bancroft Way,1717,"37.8687066, -122.2564822","2600 Bancroft Way, Berkeley, CA 94704, USA"
2021-09-07,1900-01-01 19:31:00,black/african american,False,Moving Violation,2600  college ave,19:28:31,19:55:34,1169.0,1196.0,1171.0,25.0,1,0,College Avenue,94704,"37.8636146, -122.2536932","2600 College Ave, Berkeley, CA 94704, USA"
2021-03-02,1900-01-01 18:17:00,hispanic/latino,False,Equipment Violation,2600  durant ave,18:03:50,18:30:41,1084.0,1111.0,1097.0,14.0,1,0,Durant Avenue,1711,"37.86794200000001, -122.256305","2600 Durant Ave, Berkeley, CA 94704, USA"
2020-11-20,1900-01-01 19:57:00,asian,False,Equipment Violation,2600  dwight way,16:53:42,17:22:38,1014.0,1043.0,1197.0,-154.0,1,1,Dwight Way,3029,"37.8654219, -122.2561329","2600 Dwight Way, Berkeley, CA 94704, USA"
2022-01-08,1900-01-01 19:50:00,hispanic/latino,False,Moving Violation,2600  hillegass ave,17:06:48,17:36:25,1027.0,1056.0,1190.0,-134.0,1,1,Hillegass Avenue,3334,"37.86329449999999, -122.256593","2600 Hillegass Ave, Berkeley, CA 94704, USA"
2020-11-24,1900-01-01 19:24:00,black/african american,False,Moving Violation,2600  hillegass ave,16:51:48,17:20:59,1012.0,1041.0,1164.0,-123.0,1,1,Hillegass Avenue,3334,"37.86329449999999, -122.256593","2600 Hillegass Ave, Berkeley, CA 94704, USA"
2021-09-18,1900-01-01 19:47:00,white,False,Moving Violation,2600  martin luther king jr way,19:11:27,19:38:11,1151.0,1178.0,1187.0,-9.0,1,1,Martin Luther King Junior Way,3219,"37.8613283, -122.2721457","2600 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2021-01-30,1900-01-01 18:02:00,black/african american,False,Equipment Violation,2600  martin luther king jr way,17:30:31,17:58:50,1051.0,1079.0,1082.0,-3.0,1,1,Martin Luther King Junior Way,3219,"37.8613283, -122.2721457","2600 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2022-07-15,1900-01-01 20:45:00,asian,False,Moving Violation,2600  martin luther king jr way,20:30:33,21:01:34,1231.0,1262.0,1245.0,17.0,1,0,Martin Luther King Junior Way,3219,"37.8613283, -122.2721457","2600 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2022-07-17,1900-01-01 19:36:00,asian,False,Moving Violation,2600  russell st,20:29:26,21:00:18,1229.0,1260.0,1176.0,84.0,1,0,Russell Street,2110,"37.8581738, -122.2556482","2600 Russell St, Berkeley, CA 94705, USA"
2022-05-29,1900-01-01 19:05:00,asian,False,Moving Violation,2600  sacramento st,20:23:28,20:54:40,1223.0,1255.0,1145.0,110.0,1,0,Sacramento Street,94115,"37.7897542, -122.435843","2600 Sacramento St, San Francisco, CA 94115, USA"
2022-08-16,1900-01-01 19:36:00,black/african american,True,Moving Violation,2600  shattuck ave,20:00:19,20:28:42,1200.0,1229.0,1176.0,53.0,1,0,Shattuck Avenue,3223,"37.8616672, -122.2676928","2600 Shattuck Ave., Berkeley, CA 94704, USA"
2021-10-02,1900-01-01 20:28:00,asian,False,Moving Violation,2600  shattuck ave,18:49:45,19:16:26,1130.0,1156.0,1228.0,-72.0,1,1,Shattuck Avenue,3223,"37.8616672, -122.2676928","2600 Shattuck Ave., Berkeley, CA 94704, USA"
2021-12-10,1900-01-01 19:45:00,white,False,Non-moving violation / including registration,2600  telegraph ave,16:49:43,17:19:37,1010.0,1040.0,1185.0,-145.0,1,1,Telegraph Avenue,3321,"37.8629179, -122.2591631","2600 Telegraph Ave, Berkeley, CA 94704, USA"
2022-01-29,1900-01-01 19:10:00,middle eastern/south asian,False,Moving Violation,2600  telegraph ave,17:29:07,17:57:31,1049.0,1078.0,1150.0,-72.0,1,1,Telegraph Avenue,3321,"37.8629179, -122.2591631","2600 Telegraph Ave, Berkeley, CA 94704, USA"
2021-03-25,1900-01-01 20:38:00,pacific islander,False,Moving Violation,2600  warring st,19:25:46,19:52:36,1166.0,1193.0,1238.0,-45.0,1,1,Warring Street,3415,"37.8639462, -122.2505663","2600 Warring St, Berkeley, CA 94704, USA"
2020-10-25,1900-01-01 20:56:00,white,False,Equipment Violation,2600  telegraph,18:17:19,18:44:43,1097.0,1125.0,1256.0,-131.0,1,1,Telegraph Avenue,3321,"37.8629179, -122.2591631","2600 Telegraph Ave, Berkeley, CA 94704, USA"
2021-03-12,1900-01-01 17:48:00,white,True,Moving Violation,2700  7th st,18:13:35,18:40:18,1094.0,1120.0,1068.0,52.0,1,0,7th Street,1046,"37.8094465, -122.3186494","2700 7th St, Oakland, CA 94607, USA"
2021-09-19,1900-01-01 19:44:00,white,False,Moving Violation,2700  adeline st,19:09:53,19:36:36,1150.0,1177.0,1184.0,-7.0,1,1,Adeline Street,94703,"37.8592676, -122.2675948","2700 Adeline St, Berkeley, CA 94703, USA"
2021-09-19,1900-01-01 19:10:00,middle eastern/south asian,False,Moving Violation,2700  adeline st,19:09:53,19:36:36,1150.0,1177.0,1150.0,27.0,1,0,Adeline Street,94703,"37.8592676, -122.2675948","2700 Adeline St, Berkeley, CA 94703, USA"
2021-07-10,1900-01-01 19:38:00,black/african american,False,Moving Violation,2700  ashby,20:32:43,21:04:04,1233.0,1264.0,1178.0,86.0,1,0,Ashby Avenue,94705,"37.8569089, -122.2529344","2700 Ashby Ave, Berkeley, CA 94705, USA"
2022-01-20,1900-01-01 19:57:00,hispanic/latino,False,Equipment Violation,2700  california st,17:19:08,17:48:05,1039.0,1068.0,1197.0,-129.0,1,1,California Street,94703,"37.8588987, -122.2779778","2700 California St, Berkeley, CA 94703, USA"
2021-10-29,1900-01-01 20:41:00,asian,False,Moving Violation,2700  college ave,18:12:52,18:40:27,1093.0,1120.0,1241.0,-121.0,1,1,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2021-09-08,1900-01-01 18:27:00,white,False,Non-moving violation / including registration,2700  college ave,19:26:59,19:54:00,1167.0,1194.0,1107.0,87.0,1,0,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2022-03-29,1900-01-01 20:08:00,mixed,False,Moving Violation,2700  college ave,19:29:14,19:56:10,1169.0,1196.0,1208.0,-12.0,1,1,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2022-07-22,1900-01-01 19:54:00,white,False,Moving Violation,2700  college ave,20:26:08,20:56:36,1226.0,1257.0,1194.0,63.0,1,0,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2021-09-16,1900-01-01 20:04:00,white,False,Moving Violation,2700  college ave,19:14:34,19:41:21,1155.0,1181.0,1204.0,-23.0,1,1,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2022-07-30,1900-01-01 20:44:00,asian,False,Moving Violation,2700  college ave,20:19:27,20:49:14,1219.0,1249.0,1244.0,5.0,1,0,College Avenue,1214,"37.8616679, -122.2537569","2700 College Ave, Berkeley, CA 94705, USA"
2022-07-22,1900-01-01 20:11:00,asian,False,Moving Violation,2700  derby st,20:26:08,20:56:36,1226.0,1257.0,1211.0,46.0,1,0,Derby Street,94705,"37.8621152, -122.2535402","2700 Derby St, Berkeley, CA 94705, USA"
2020-11-17,1900-01-01 17:38:00,asian,False,Moving Violation,2700  durant ave,16:55:27,17:24:12,1015.0,1044.0,1058.0,-14.0,1,1,Durant Avenue,1725,"37.8681588, -122.2540904","2700 Durant Ave, Berkeley, CA 94704, USA"
2022-03-06,1900-01-01 19:37:00,asian,False,Equipment Violation,2700  dwight way,18:07:33,18:34:19,1088.0,1114.0,1177.0,-63.0,1,1,Dwight Way,3113,"37.8654561, -122.2536018","2700 Dwight Way, Berkeley, CA 94704, USA"
2021-09-04,1900-01-01 18:07:00,hispanic/latino,False,Moving Violation,2700  dwight way,19:33:05,20:00:16,1173.0,1200.0,1087.0,113.0,1,0,Dwight Way,3113,"37.8654561, -122.2536018","2700 Dwight Way, Berkeley, CA 94704, USA"
2021-03-04,1900-01-01 18:19:00,white,False,Equipment Violation,2700  dwight way,18:05:49,18:32:37,1086.0,1113.0,1099.0,14.0,1,0,Dwight Way,3113,"37.8654561, -122.2536018","2700 Dwight Way, Berkeley, CA 94704, USA"
2021-03-12,1900-01-01 20:24:00,white,False,Moving Violation,2700  forest ave,18:13:35,18:40:18,1094.0,1120.0,1224.0,-104.0,1,1,Forest Avenue,94705,"37.8613873, -122.2534646","2700 Forest Ave, Berkeley, CA 94705, USA"
2021-09-22,1900-01-01 19:05:00,white,False,Moving Violation,2700  garber st,19:05:12,19:31:53,1145.0,1172.0,1145.0,27.0,1,0,Garber Street,1313,"37.8606834, -122.2534081","2700 Garber St, Berkeley, CA 94705, USA"
2022-04-02,1900-01-01 20:22:00,white,False,Moving Violation,2700  milvia st,19:32:54,19:59:58,1173.0,1200.0,1222.0,-22.0,1,1,Milvia Street,94703,"37.8600185, -122.2694354","2700 Milvia St, Berkeley, CA 94703, USA"
